16312, -704, 296, -42, 35, -39, 4544360
16316, -680, 300, -64, 55, -51, 5170394
16304, -672, 388, -59, 57, -44, 5172907
16276, -640, 400, -46, 44, -34, 5173710
16304, -624, 172, -35, 51, -47, 5174313
16356, -636, 416, -50, 48, -44, 5175017
16180, -796, 316, -41, 64, -52, 5175720
16232, -636, 516, -42, 35, -33, 6059748
15816, 1652, 3756, -16, 50, -16, 14655
15832, 1644, 3900, -22, 97, -44, 14755
15740, 1680, 3860, -23, 52, -40, 14855
15740, 1652, 3924, -26, 49, -68, 15358
15848, 1672, 3868, -43, 104, -42, 15458
15748, 1644, 3764, -33, 87, -17, 15961
15780, 1768, 3732, -31, 47, -29, 16061
15824, 1800, 3672, -40, 94, -33, 16161
15732, 1716, 3796, -43, 101, -12, 16261
15892, 1684, 3676, -51, 80, -34, 16361
15872, 1676, 3876, -59, 47, -36, 16461
15788, 1788, 3900, -42, 66, -37, 16561
15836, 1580, 3916, -42, 61, -44, 16661
15864, 1712, 3916, -32, 59, -36, 16761
15800, 1704, 3756, -23, 58, -22, 16861
15820, 1688, 3900, -34, 66, -31, 16961
15864, 1676, 3924, -56, 97, -35, 17061
15840, 1704, 3700, -30, 65, -46, 17161
15824, 1736, 3816, -23, 73, -24, 17665
15832, 1608, 3948, -46, 86, -41, 17765
15888, 1720, 3776, -32, 81, -38, 17865
15776, 1788, 3700, -42, 57, -33, 17965
15892, 1744, 3692, -26, 79, -11, 18468
15764, 1704, 3668, -34, 67, -37, 18568
15816, 1744, 3752, -22, 64, -36, 18668
15828, 1756, 3688, -7, 57, -34, 18768
15836, 1732, 3868, -29, 71, -54, 19271
15772, 1768, 3632, -61, 72, -41, 19371
15868, 1700, 3676, -50, 82, -40, 19874
15836, 1776, 3648, -19, 67, -23, 19974
15848, 1760, 3844, -24, 94, -42, 20074
15888, 1760, 3812, -30, 64, -47, 20174
15736, 1684, 3912, -44, 88, -41, 20274
15820, 1688, 3772, -35, 70, -44, 20777
15860, 1676, 3724, -16, 83, -43, 20877
15892, 1712, 3828, -24, 79, -61, 21380
15836, 1696, 3864, -30, 105, -24, 21480
15892, 1688, 3820, -28, 58, -60, 21580
15796, 1804, 3732, -31, 81, -39, 21680
15840, 1816, 3740, -33, 75, -11, 21780
15760, 1608, 3800, -34, 69, -63, 21880
15824, 1724, 3756, -38, 70, -29, 21980
15800, 1836, 3684, -37, 82, -28, 22080
15800, 1716, 3848, -6, 64, -33, 22583
15796, 1780, 3732, -54, 40, -43, 22683
15916, 1668, 3812, -33, 72, -50, 22784
15788, 1740, 3860, -26, 80, -22, 22884
15880, 1672, 3740, -18, 67, -26, 22984
15808, 1664, 3636, -32, 61, -23, 23084
15800, 1688, 3740, -33, 69, -46, 23184
15844, 1680, 3656, -32, 69, -47, 23284
15812, 1668, 3632, -23, 78, -32, 23384
15776, 1720, 3848, -30, 59, -43, 23484
15872, 1700, 3800, -44, 67, -32, 23987
15776, 1676, 3712, -63, 67, -42, 24087
15816, 1648, 3760, -43, 61, -15, 24187
15876, 1748, 3832, -31, 72, -53, 24287
15724, 1660, 3820, -38, 75, -23, 24387
15752, 1664, 3680, -24, 87, -28, 24487
15784, 1676, 3828, -60, 85, -31, 24587
15836, 1672, 3932, -5, 75, -65, 24687
15888, 1696, 3756, -36, 48, -15, 25190
15804, 1756, 3672, -35, 83, -24, 25290
15824, 1740, 3716, -40, 84, -45, 25390
15828, 1688, 3808, -46, 61, -28, 25893
15816, 1720, 3784, -29, 79, -41, 25993
15884, 1684, 3840, -45, 78, -40, 26497
15916, 1736, 3672, -51, 82, -34, 26597
15796, 1752, 3864, -29, 89, -28, 27100
15832, 1788, 3708, -36, 76, -21, 27200
15816, 1748, 3784, -43, 61, -42, 27300
15724, 1724, 3788, -27, 70, -34, 27400
15968, 1728, 3748, -32, 73, -33, 27500
15888, 1760, 3752, -20, 94, -34, 27600
15804, 1680, 3928, -52, 68, -37, 28103
15800, 1700, 3740, -40, 32, -16, 28203
15748, 1704, 3836, -14, 81, -19, 28303
15804, 1716, 3780, -28, 90, -28, 28403
15796, 1676, 3688, -39, 62, -16, 28503
15884, 1716, 3716, -40, 79, -23, 28603
15892, 1724, 3820, -54, 82, -65, 29106
15916, 1684, 3788, -33, 92, -39, 29206
15792, 1680, 3700, -11, 66, -42, 29306
15816, 1728, 3784, -34, 53, -32, 29406
15788, 1788, 3788, -58, 82, -38, 29506
15940, 1680, 3676, -29, 61, -53, 30009
15792, 1712, 3672, -5, 68, -37, 30109
15768, 1716, 3848, -21, 74, -36, 30209
15824, 1796, 3732, -30, 73, -37, 30309
15860, 1640, 3616, -25, 65, -30, 30409
15796, 1664, 3728, -26, 56, -24, 30509
15896, 1688, 3804, -48, 65, -33, 30609
15852, 1688, 3732, -44, 65, -48, 30709
15780, 1724, 3868, -30, 96, -35, 30809
15820, 1852, 3764, -22, 15, -74, 30909
15844, 1692, 3792, -37, 64, -5, 31009
15840, 1732, 3804, -36, 68, -63, 31109
15792, 1848, 3824, -31, 60, -37, 31209
15868, 1788, 3852, -38, 79, -26, 31309
15860, 1724, 3856, -45, 92, -23, 31409
15824, 1808, 3696, -42, 80, -62, 31509
15812, 1776, 3732, -23, 70, -36, 31609
15812, 1712, 3816, -51, 75, -69, 31709
15820, 1736, 3760, -25, 80, -29, 31809
15928, 1724, 3652, -53, 74, -48, 31909
15824, 1692, 3884, -23, 105, -20, 32009
15876, 1768, 3828, -35, 56, -55, 32109
15880, 1760, 3612, -52, 89, -24, 32612
15820, 1684, 3776, -18, 65, -40, 32712
15732, 1668, 3764, -45, 107, -22, 32812
15828, 1676, 3940, -19, 62, -35, 32912
15764, 1680, 3760, -21, 102, -19, 33012
15896, 1616, 3656, -51, 59, -45, 33112
15808, 1676, 3824, -42, 78, -22, 33615
15852, 1684, 3848, -16, 86, -36, 33715
15788, 1792, 3716, -36, 82, -34, 33815
15788, 1660, 3864, -45, 61, -34, 33915
15876, 1676, 3688, -51, 56, -15, 34015
15776, 1640, 3752, -22, 63, -46, 34115
15896, 1640, 3784, -32, 73, -21, 34215
15860, 1704, 3760, -46, 52, -57, 34315
15840, 1792, 3780, -41, 84, -34, 34415
15800, 1760, 3664, -22, 70, -41, 34515
15852, 1716, 3764, -12, 69, -29, 34615
15860, 1652, 3840, -32, 79, -33, 34715
15788, 1668, 3856, -60, 84, -60, 34816
15896, 1652, 3760, -31, 116, -35, 35319
15784, 1588, 3856, -51, 58, -27, 35419
15844, 1688, 3700, -41, 102, -33, 35519
15708, 1792, 3832, -36, 84, -57, 35619
15832, 1700, 3768, -23, 74, -54, 35719
15840, 1792, 3708, -46, 56, -44, 35819
15936, 1696, 3704, -39, 80, -33, 35919
15796, 1800, 3620, -36, 83, -61, 36019
15916, 1740, 3676, -40, 85, -28, 36119
15876, 1796, 3800, -31, 77, -30, 36622
15892, 1648, 3912, -64, 74, -38, 36722
15936, 1684, 3792, -24, 77, -42, 36822
15856, 1716, 3820, -30, 64, -25, 36922
15912, 1704, 3696, -55, 79, -34, 37022
15840, 1672, 3896, -20, 99, 21, 37122
15796, 1728, 3868, -33, 65, -45, 37625
15744, 1768, 3692, -53, 87, -25, 37725
15876, 1796, 3836, -33, 69, -52, 37825
15784, 1756, 3832, -27, 51, -15, 37925
15856, 1700, 3832, -34, 67, -28, 38025
15864, 1764, 3732, -29, 68, -31, 38529
15816, 1696, 3744, -31, 87, -25, 38629
15900, 1756, 3776, -40, 56, -24, 38729
15888, 1672, 3748, -39, 80, -39, 38829
15832, 1692, 3704, -28, 63, -46, 38929
15752, 1696, 3812, -34, 63, -22, 39432
15736, 1716, 3820, -42, 37, -73, 39532
15928, 1656, 3752, -50, 63, -6, 40035
15956, 1668, 3692, -32, 46, -32, 40135
15756, 1628, 3668, -38, 65, -36, 40235
15776, 1692, 3912, -24, 58, -51, 40335
15912, 1856, 3892, -31, 83, -22, 40435
15812, 1648, 3812, -34, 77, -67, 40535
15760, 1780, 3908, -42, 67, -31, 40635
15820, 1672, 3680, -21, 86, -45, 41138
15840, 1724, 3744, -43, 56, -26, 41238
15820, 1608, 3792, -47, 84, -25, 41741
15768, 1684, 3752, -39, 66, -58, 41841
15860, 1784, 3716, -36, 70, -14, 41942
15788, 1788, 3796, -34, 64, -55, 42042
15764, 1716, 3964, -8, 77, 25, 42142
15780, 1740, 3728, -54, 30, -55, 42242
15808, 1724, 3692, -20, 60, -34, 42745
15800, 1716, 3664, -3, 89, -42, 42845
15844, 1652, 3736, -53, 90, -37, 42945
15780, 1712, 3720, -42, 43, -53, 43045
15836, 1660, 3680, -36, 71, -17, 43145
15824, 1700, 3740, -36, 84, -38, 43245
15832, 1784, 3804, -31, 87, -41, 43345
15884, 1776, 3836, -9, 87, -22, 43445
15844, 1704, 3864, -15, 55, -42, 43545
15820, 1744, 3740, -47, 73, -32, 44048
15796, 1740, 3696, -62, 59, -45, 44148
15760, 1720, 3856, -21, 89, -41, 44651
15884, 1796, 3640, -28, 72, -42, 44751
15788, 1752, 3840, -25, 87, -14, 44851
15872, 1740, 3784, -58, 98, 8, 44951
15728, 1628, 3688, -29, 59, -33, 45051
15888, 1636, 3664, -26, 62, -41, 45151
15836, 1696, 3860, -49, 97, -18, 133792
15856, 1664, 3920, -33, 68, -48, 134296
15780, 1744, 3592, -60, 86, -57, 134396
15808, 1796, 3652, -33, 103, -49, 134496
15856, 1708, 3812, -10, 91, -28, 134596
15840, 1824, 3616, 2, 65, -51, 135100
15852, 1748, 3880, -59, 99, -13, 135200
15844, 1712, 3712, -30, 76, -42, 135300
15804, 1684, 3960, -67, 98, -24, 135400
15792, 1708, 3716, -70, 97, -34, 135500
15816, 1740, 3696, -30, 65, -43, 135600
15816, 1700, 3856, -25, 93, -21, 135700
15772, 1672, 3780, -22, 72, -37, 135800
15768, 1744, 3868, -44, 48, -10, 135900
15776, 1692, 3728, -54, 98, -51, 136000
15904, 1716, 3892, -28, 90, -43, 136100
15768, 1708, 3836, -47, 58, -21, 136200
15740, 1736, 3712, -58, 116, -1, 136300
15752, 1680, 3772, -43, 85, -13, 136400
15872, 1672, 3680, -8, 51, -12, 136500
15804, 1736, 3804, -12, 50, -35, 136600
15792, 1644, 4028, -27, 59, -47, 136700
15884, 1700, 3716, -52, 103, -29, 136800
15760, 1728, 3612, -22, 81, -43, 136900
15824, 1664, 3820, -32, 91, -24, 137000
15832, 1764, 3760, -32, 95, -45, 137100
15824, 1608, 3672, -12, 63, -31, 137200
15796, 1720, 3896, -23, 52, -30, 137300
15776, 1684, 3784, -31, 77, -32, 137400
15780, 1700, 3716, -45, 86, -51, 137500
15788, 1764, 3728, -17, 60, -31, 138004
15816, 1760, 3824, -24, 88, -26, 138104
15820, 1720, 3836, -47, 106, -32, 138204
15864, 1676, 3860, -44, 64, -43, 138304
15780, 1652, 3644, -43, 84, -30, 138404
15920, 1704, 3840, -35, 64, -34, 138504
15820, 1700, 3672, -41, 53, -37, 138604
15812, 1704, 3724, -41, 72, -10, 138704
16084, 1644, 3816, -47, 65, -52, 139207
15816, 1636, 3688, -9, 37, -20, 139307
15844, 1668, 3816, -52, 79, 1, 139407
15748, 1732, 3796, -42, 112, -36, 139507
15764, 1752, 3836, -30, 66, -53, 140011
15904, 1704, 3568, -32, 68, -44, 140111
15816, 1716, 3748, -48, 45, -34, 140211
15824, 1764, 3684, -40, 69, -38, 140715
15860, 1684, 3796, -29, 80, -35, 140815
15844, 1744, 3708, -29, 53, -52, 140915
15816, 1712, 3620, -30, 65, -23, 141419
15864, 1696, 3868, -41, 74, -1, 141519
15872, 1676, 3768, -46, 53, -20, 141619
15908, 1696, 3740, -38, 85, -27, 141719
15812, 1680, 3716, -55, 72, -17, 141819
15776, 1684, 3736, -61, 79, -32, 142323
15932, 1768, 3744, -39, 48, -36, 142423
15916, 1724, 3636, -28, 62, -40, 142926
15724, 1792, 3760, -31, 62, -46, 143026
15800, 1696, 3880, -33, 59, -19, 143126
15748, 1712, 3768, -25, 71, -57, 143226
15760, 1776, 3856, -39, 71, -45, 143326
15824, 1768, 3824, -54, 83, -15, 143830
15804, 1628, 3776, -16, 61, -47, 143930
15880, 1696, 3784, -11, 76, -40, 144030
15788, 1780, 3784, -48, 93, -44, 144130
15788, 1696, 3676, -52, 88, -39, 144634
15800, 1668, 3652, -6, 54, -21, 144734
15848, 1724, 3656, -24, 54, -21, 144834
15824, 1676, 3640, -21, 75, -32, 144934
15924, 1816, 3716, -49, 97, -20, 145034
15788, 1704, 3676, -31, 81, -38, 145134
15816, 1680, 3788, -31, 48, -29, 145234
15772, 1688, 3640, -37, 60, -25, 145334
15888, 1720, 3740, -50, 70, -15, 145434
15776, 1716, 3712, -21, 73, -27, 145937
15772, 1700, 3856, -13, 91, -13, 146037
15788, 1668, 3636, -42, 66, -29, 146541
15800, 1720, 3720, -59, 78, -14, 146641
15780, 1788, 3560, -30, 117, -32, 147144
15940, 1792, 3464, -38, 33, -54, 147244
15840, 1776, 3596, -43, 46, -38, 147344
15852, 1788, 3860, -35, 89, -35, 147848
15816, 1836, 3720, -42, 79, -42, 147948
15884, 1748, 3724, -53, 83, -44, 148048
15876, 1736, 3700, -49, 48, -37, 148148
15808, 1720, 3832, -36, 93, -54, 148248
15864, 1720, 3728, -38, 53, -47, 148348
15860, 1820, 3736, -31, 49, -46, 148851
15872, 1668, 3748, -24, 58, -18, 148951
15852, 1716, 3756, -50, 63, -27, 149051
15816, 1704, 3748, -29, 61, -31, 149151
15788, 1660, 3740, -46, 103, -18, 149251
15780, 1748, 3740, -45, 47, -28, 149755
15804, 1788, 3660, -40, 68, -20, 149855
15852, 1644, 3812, -38, 55, -40, 150359
15836, 1744, 3740, -72, 62, -38, 150459
15820, 1700, 3736, -26, 84, -51, 150559
15820, 1708, 3740, -51, 54, -23, 150659
