-100, 8448, -14524, 13932, -2767, -2033, 497900
-2884, 7596, -14972, 13835, 1972, -1910, 498000
-2284, 3184, -16312, 12759, -3280, -1088, 498100
-3480, 1168, -15920, 12490, 1571, -2366, 498200
-1608, -1800, -15312, 12560, -2070, -1587, 498300
-3064, -2884, -14200, 13054, 932, -2131, 498400
-2484, -5852, -12888, 13429, -2031, -1970, 498500
-1896, -9268, -12924, 14284, 501, -2247, 498600
-2952, -10184, -9544, 15137, -278, -1952, 498700
-1304, -12680, -6720, 16101, 495, -2791, 498800
-936, -13024, -4104, 18041, 1184, -2198, 498900
-1448, -11928, -1476, 20679, 2196, -1909, 499000
148, -9136, -152, 25885, -1154, -910, 499100
3652, 396, 12528, 29778, 5868, -601, 499200
-12384, 3176, 15832, 23922, -10927, 8378, 499300
3376, 5272, 12384, 27893, 1151, 1016, 499400
-12116, 12348, 16160, 25274, -8595, 6663, 499500
1264, 15360, 13012, 24336, 3058, 234, 499600
-880, 20828, 10808, 23189, -7790, 4938, 499700
1608, 20560, 5044, 23264, -373, 201, 499800
-1468, 20856, 2740, 20976, -1848, 1150, 499900
868, 19584, 956, 17861, -4623, -148, 500000
-2008, 16836, -6956, 15725, -2822, -353, 500100
1636, 15544, -8652, 16764, -5113, -2287, 500200
-2304, 14496, -11460, 15464, 4263, -1614, 500300
-1376, 11416, -13400, 13269, -7247, -987, 500400
-1740, 8756, -13860, 13271, 3080, -2274, 500500
-2820, 5140, -14788, 12807, -3825, -1102, 500600
-2732, 2848, -16096, 12814, 1003, -2176, 500700
-2628, -680, -17124, 12579, -1905, -1760, 500800
-2896, -2732, -16728, 13173, -207, -1721, 500900
-2968, -4732, -16276, 13677, -318, -2087, 501000
-2136, -7312, -13796, 14725, -64, -1988, 501100
-2116, -9668, -11712, 15633, 518, -2120, 501200
-2428, -10380, -8632, 16810, -475, -2179, 501300
-1380, -11632, -5780, 18304, 696, -2381, 501400
-180, -11688, -1924, 19922, 1568, -1886, 501500
-68, -10836, -52, 23660, 1980, -1372, 501600
